app_temp,clouds,clouds_hi,clouds_low,clouds_mid,datetime,dewpt,dhi,dni,ghi,ozone,pod,pop,precip,pres,rh,slp,snow,snow_depth,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather.description,weather.code,weather.icon,wind_cdir,wind_cdir_full,wind_dir,wind_gust_spd,wind_spd
13.1,36,0,38,0,2024-04-13:00,5.8,0.0,0.0,0.0,413.3,n,25,0.25,995.0,61,995.1,0,0,0.0,13.1,2024-04-12T20:00:00,2024-04-13T00:00:00,1712966400,0.0,24.128,Scattered clouds,802,c02n,WSW,west-southwest,240,13.2,8.67
12.6,39,0,60,66,2024-04-13:01,5.5,0.0,0.0,0.0,414.3,n,20,0.2,995.5,62,995.6,0,0,0.0,12.6,2024-04-12T21:00:00,2024-04-13T01:00:00,1712970000,0.0,24.128,Scattered clouds,802,c02n,WSW,west-southwest,240,13.05,8.57
12.1,41,0,82,91,2024-04-13:02,5.2,0.0,0.0,0.0,413.0,n,20,0.16,995.5,63,995.6,0,0,0.0,12.1,2024-04-12T22:00:00,2024-04-13T02:00:00,1712973600,0.0,24.128,Broken clouds,803,c03n,WSW,west-southwest,240,12.9,8.47
11.6,44,0,100,40,2024-04-13:03,5.0,0.0,0.0,0.0,412.0,n,15,0.12,995.5,64,995.6,0,0,0.0,11.6,2024-04-12T23:00:00,2024-04-13T03:00:00,1712977200,0.0,21.52,Broken clouds,803,c03n,WSW,west-southwest,240,12.75,8.37
11.0,47,0,94,96,2024-04-13:04,4.7,0.0,0.0,0.0,409.0,n,10,0.08,996.0,65,996.1,0,0,0.0,11.0,2024-04-13T00:00:00,2024-04-13T04:00:00,1712980800,0.0,20.88,Broken clouds,803,c03n,WSW,west-southwest,240,12.6,8.27
10.5,49,0,100,63,2024-04-13:05,4.5,0.0,0.0,0.0,407.0,n,20,0.04,996.0,66,996.1,0,0,0.0,10.5,2024-04-13T01:00:00,2024-04-13T05:00:00,1712984400,0.0,20.0,Broken clouds,803,c03n,WSW,west-southwest,240,12.45,8.17
10.0,52,0,94,100,2024-04-13:06,4.2,0.0,0.0,0.0,403.5,n,0,0.0,996.5,67,996.6,0,0,0.0,10.0,2024-04-13T02:00:00,2024-04-13T06:00:00,1712988000,0.0,24.128,Broken clouds,803,c03n,WSW,west-southwest,240,12.3,8.07
9.9,53,85,92,100,2024-04-13:07,4.1,0.0,0.0,0.0,400.3,n,0,0.0,997.0,67,997.1,0,0,0.0,9.9,2024-04-13T03:00:00,2024-04-13T07:00:00,1712991600,0.0,24.128,Broken clouds,803,c03n,WSW,west-southwest,243,12.45,8.21
9.8,55,65,100,100,2024-04-13:08,3.7,0.0,0.0,0.0,399.5,n,0,0.0,997.5,66,997.6,0,0,0.0,9.8,2024-04-13T04:00:00,2024-04-13T08:00:00,1712995200,0.0,19.728,Broken clouds,803,c03n,WSW,west-southwest,246,12.6,8.35
9.7,56,84,100,100,2024-04-13:09,3.6,0.0,0.0,0.0,396.0,n,0,0.0,998.5,66,998.6,0,0,0.0,9.7,2024-04-13T05:00:00,2024-04-13T09:00:00,1712998800,0.0,20.32,Broken clouds,803,c03n,WSW,west-southwest,250,12.75,8.5
9.6,57,100,100,100,2024-04-13:10,3.5,0.0,0.0,0.0,394.3,n,0,0.0,999.0,66,999.1,0,0,0.0,9.6,2024-04-13T06:00:00,2024-04-13T10:00:00,1713002400,0.0,24.128,Broken clouds,803,c03n,WSW,west-southwest,253,12.9,8.64
9.4,59,49,100,100,2024-04-13:11,3.2,42.05,370.94,77.49,397.5,d,0,0.0,1000.0,65,1000.1,0,0,66.11762,9.4,2024-04-13T07:00:00,2024-04-13T11:00:00,1713006000,0.8,20.896,Broken clouds,803,c03d,WSW,west-southwest,256,13.05,8.78
9.3,60,92,89,100,2024-04-13:12,3.1,73.38,642.63,267.71,394.0,d,0,0.0,1001.0,65,1001.1,0,0,225.28503,9.3,2024-04-13T08:00:00,2024-04-13T12:00:00,1713009600,1.0,22.464,Broken clouds,803,c03d,W,west,260,13.2,8.93
9.9,60,63,93,95,2024-04-13:13,3.0,92.78,772.11,466.72,396.3,d,0,0.0,1001.7,62,1001.8,0,0,392.08447,9.9,2024-04-13T09:00:00,2024-04-13T13:00:00,1713013200,1.6,23.019,Broken clouds,803,c03d,W,west,263,13.36,9.02
10.5,60,34,96,90,2024-04-13:14,2.9,105.84,846.24,645.37,398.5,d,0,0.0,1002.3,59,1002.5,0,0,541.1708,10.5,2024-04-13T10:00:00,2024-04-13T14:00:00,1713016800,2.5,23.573,Broken clouds,803,c03d,W,west,266,13.53,9.11
11.1,60,5,100,84,2024-04-13:15,2.7,114.38,889.93,784.79,400.8,d,0,0.0,1003.0,56,1003.1,0,0,656.86237,11.1,2024-04-13T11:00:00,2024-04-13T15:00:00,1713020400,3.6,24.128,Broken clouds,803,c03d,W,west,270,13.7,9.2
11.7,61,3,100,90,2024-04-13:16,2.7,119.18,912.99,871.78,410.6,d,0,0.0,1003.5,54,1003.6,0,0,728.39044,11.7,2024-04-13T12:00:00,2024-04-13T16:00:00,1713024000,4.4,24.128,Broken clouds,803,c03d,W,west,273,13.86,9.29
12.3,61,2,100,95,2024-04-13:17,2.5,120.59,919.55,898.51,420.4,d,0,0.0,1004.0,51,1004.1,0,0,749.311,12.3,2024-04-13T13:00:00,2024-04-13T17:00:00,1713027600,4.6,24.128,Broken clouds,803,c03d,W,west,276,14.03,9.38
12.9,61,0,100,100,2024-04-13:18,2.2,118.69,910.69,862.62,430.3,d,0,0.0,1004.5,48,1004.6,0,0,718.01495,12.9,2024-04-13T14:00:00,2024-04-13T18:00:00,1713031200,4.2,24.128,Broken clouds,803,c03d,W,west,280,14.2,9.47
12.7,58,0,100,67,2024-04-13:19,1.9,113.37,884.95,767.33,433.6,d,0,0.0,1004.8,48,1005.0,0,0,661.11194,12.7,2024-04-13T15:00:00,2024-04-13T19:00:00,1713034800,3.5,24.128,Broken clouds,803,c03d,W,west,280,13.91,9.25
12.4,54,0,100,33,2024-04-13:20,2.0,104.24,837.65,621.3,436.9,d,0,0.0,1005.2,49,1005.3,0,0,551.04474,12.4,2024-04-13T16:00:00,2024-04-13T20:00:00,1713038400,2.5,24.128,Broken clouds,803,c03d,W,west,280,13.63,9.04
12.2,51,0,100,0,2024-04-13:21,2.1,90.41,757.67,438.52,440.3,d,0,0.0,1005.5,50,1005.6,0,0,398.52823,12.2,2024-04-13T17:00:00,2024-04-13T21:00:00,1713042000,1.6,24.128,Broken clouds,803,c03d,W,west,280,13.35,8.83
11.9,48,26,71,14,2024-04-13:22,1.8,69.84,616.1,238.83,431.9,d,0,0.0,1006.5,50,1006.6,0,0,221.52965,11.9,2024-04-13T18:00:00,2024-04-13T22:00:00,1713045600,1.1,24.128,Broken clouds,803,c03d,W,west,280,13.06,8.62
11.7,44,52,42,27,2024-04-13:23,1.6,35.62,304.47,54.37,423.6,d,0,0.0,1007.5,50,1007.6,0,0,51.291252,11.7,2024-04-13T19:00:00,2024-04-13T23:00:00,1713049200,0.9,24.128,Broken clouds,803,c03d,W,west,280,12.78,8.41
11.4,41,77,14,41,2024-04-14:00,1.6,0.0,0.0,0.0,415.3,n,0,0.0,1008.5,51,1008.6,0,0,0.0,11.4,2024-04-13T20:00:00,2024-04-14T00:00:00,1713052800,0.0,24.128,Broken clouds,803,c03n,W,west,280,12.5,8.2
11.3,54,52,10,28,2024-04-14:01,-0.5,0.0,0.0,0.0,410.2,n,0,0.0,1009.2,44,1009.3,0,0,0.0,11.3,2024-04-13T21:00:00,2024-04-14T01:00:00,1713056400,0.0,24.128,Few clouds,801,c02n,WNW,west-northwest,291,13.3,7.2
10.9,53,27,7,14,2024-04-14:02,-0.6,0.0,0.0,0.0,405.1,n,0,0.0,1009.8,45,1010.0,0,0,0.0,10.9,2024-04-13T22:00:00,2024-04-14T02:00:00,1713060000,0.0,24.128,Few clouds,801,c02n,WNW,west-northwest,290,13.51,7.2
10.5,53,2,3,1,2024-04-14:03,0.0,0.0,0.0,0.0,400.0,n,0,0.0,1010.5,48,1010.6,0,0,0.0,10.5,2024-04-13T23:00:00,2024-04-14T03:00:00,1713063600,0.0,24.128,Few clouds,801,c02n,WNW,west-northwest,293,13.71,6.69
10.0,51,3,2,9,2024-04-14:04,0.1,0.0,0.0,0.0,395.4,n,0,0.0,1010.5,50,1010.6,0,0,0.0,10.0,2024-04-14T00:00:00,2024-04-14T04:00:00,1713067200,0.0,24.128,Few clouds,801,c02n,WNW,west-northwest,295,12.71,6.69
9.5,49,4,1,16,2024-04-14:05,0.1,0.0,0.0,0.0,390.8,n,0,0.0,1010.5,52,1010.6,0,0,0.0,9.5,2024-04-14T01:00:00,2024-04-14T05:00:00,1713070800,0.0,24.128,Few clouds,801,c02n,WNW,west-northwest,296,11.7,6.17
9.3,48,4,0,24,2024-04-14:06,0.2,0.0,0.0,0.0,386.3,n,0,0.0,1010.5,53,1010.6,0,0,0.0,9.3,2024-04-14T02:00:00,2024-04-14T06:00:00,1713074400,0.0,24.128,Few clouds,801,c02n,WNW,west-northwest,296,10.7,6.17
8.9,47,4,32,49,2024-04-14:07,0.1,0.0,0.0,0.0,386.0,n,0,0.0,1010.2,54,1010.3,0,0,0.0,8.9,2024-04-14T03:00:00,2024-04-14T07:00:00,1713078000,0.0,24.128,Few clouds,801,c02n,WNW,west-northwest,298,10.99,5.66
8.5,46,3,65,75,2024-04-14:08,0.0,0.0,0.0,0.0,385.8,n,0,0.0,1009.8,55,1010.0,0,0,0.0,8.5,2024-04-14T04:00:00,2024-04-14T08:00:00,1713081600,0.0,24.128,Few clouds,801,c02n,WNW,west-northwest,301,11.29,5.66
8.7,50,3,97,100,2024-04-14:09,-0.1,0.0,0.0,0.0,385.5,n,0,0.0,1009.5,54,1009.6,0,0,0.0,8.7,2024-04-14T05:00:00,2024-04-14T09:00:00,1713085200,0.0,24.128,Few clouds,801,c02n,WNW,west-northwest,291,11.59,5.14
9.3,53,35,98,100,2024-04-14:10,0.2,0.0,0.0,0.0,385.8,n,40,0.48611113,1009.5,53,1009.6,0,0,0.0,9.3,2024-04-14T06:00:00,2024-04-14T10:00:00,1713088800,0.0,17.877,Few clouds,801,c02n,WNW,west-northwest,290,10.46,5.66
9.8,55,68,99,100,2024-04-14:11,0.4,43.06,381.09,81.61,386.0,d,55,0.97222227,1009.5,52,1009.6,0,0,51.22098,9.8,2024-04-14T07:00:00,2024-04-14T11:00:00,1713092400,1.8,11.627,Few clouds,801,c02d,WNW,west-northwest,289,9.33,5.66
11.0,58,100,100,100,2024-04-14:12,0.4,73.91,646.48,272.45,386.3,d,65,1.4583334,1009.5,48,1009.6,0,0,90.376465,11.0,2024-04-14T08:00:00,2024-04-14T12:00:00,1713096000,0.5,5.376,Few clouds,801,c02d,WNW,west-northwest,286,8.2,5.66
12.3,59,100,100,68,2024-04-14:13,0.1,93.13,774.1,471.4,386.2,d,60,1.2152778,1008.8,43,1009.0,0,0,128.95201,12.3,2024-04-14T09:00:00,2024-04-14T13:00:00,1713099600,3.2,11.627,Scattered clouds,802,c02d,W,west,278,7.56,5.66
13.7,60,100,100,35,2024-04-14:14,0.0,106.09,847.42,649.78,386.1,d,55,0.97222227,1008.2,39,1008.3,0,0,171.06784,13.7,2024-04-14T10:00:00,2024-04-14T14:00:00,1713103200,4.8,17.877,Scattered clouds,802,c02d,W,west,270,6.93,5.66
14.5,58,100,100,3,2024-04-14:15,0.0,114.57,890.68,788.85,386.0,d,50,0.7291667,1007.5,37,1007.6,0,0,193.45499,14.5,2024-04-14T11:00:00,2024-04-14T15:00:00,1713106800,1.9,24.128,Scattered clouds,802,c02d,WSW,west-southwest,254,6.3,6.17
15.4,60,100,100,6,2024-04-14:16,0.0,119.34,913.51,875.5,387.2,d,0,0.0,1006.7,35,1006.8,0,0,206.8898,15.4,2024-04-14T12:00:00,2024-04-14T16:00:00,1713110400,8.0,24.128,Scattered clouds,802,c02d,WSW,west-southwest,247,6.69,6.69
16.4,61,100,100,10,2024-04-14:17,-0.3,120.73,919.97,901.95,388.3,d,0,0.0,1005.8,32,1006.0,0,0,210.9248,16.4,2024-04-14T13:00:00,2024-04-14T17:00:00,1713114000,8.5,24.128,Scattered clouds,802,c02d,WSW,west-southwest,241,7.2,7.2
16.8,61,100,100,14,2024-04-14:18,0.5,118.82,911.1,865.85,389.5,d,0,0.0,1005.0,33,1005.1,0,0,205.405,16.8,2024-04-14T14:00:00,2024-04-14T18:00:00,1713117600,2.3,24.128,Scattered clouds,802,c02d,SW,southwest,227,7.31,7.2
16.6,62,67,100,9,2024-04-14:19,1.1,113.51,885.46,770.43,389.8,d,20,0.013888889,1004.8,35,1005.0,0,0,190.55283,16.6,2024-04-14T15:00:00,2024-04-14T19:00:00,1713121200,6.4,24.128,Scattered clouds,802,c02d,SW,southwest,222,7.2,7.2
16.4,62,35,100,5,2024-04-14:20,1.7,104.41,838.41,624.37,390.2,d,20,0.0069444445,1004.7,37,1004.8,0,0,166.84686,16.4,2024-04-14T16:00:00,2024-04-14T20:00:00,1713124800,4.6,24.128,Scattered clouds,802,c02d,SW,southwest,217,7.72,7.72
15.1,62,2,100,0,2024-04-14:21,1.3,90.65,758.99,441.6,390.5,d,0,0.0,1004.5,39,1004.6,0,0,134.81,15.1,2024-04-14T17:00:00,2024-04-14T21:00:00,1713128400,0.8,24.128,Scattered clouds,802,c02d,SSW,south-southwest,213,7.72,7.72
14.2,62,32,100,0,2024-04-14:22,2.1,70.21,618.84,241.89,389.7,d,0,0.0,1004.8,44,1005.0,0,0,94.39894,14.2,2024-04-14T18:00:00,2024-04-14T22:00:00,1713132000,2.1,24.128,Scattered clouds,802,c02d,SSW,south-southwest,212,6.69,6.69
13.2,61,62,100,0,2024-04-14:23,2.7,36.39,312.61,56.92,388.8,d,0,0.0,1005.2,49,1005.3,0,0,42.081985,13.2,2024-04-14T19:00:00,2024-04-14T23:00:00,1713135600,1.8,24.128,Scattered clouds,802,c02d,SSW,south-southwest,210,6.17,6.17
12.4,63,92,100,0,2024-04-15:00,3.4,0.0,0.0,0.0,388.0,n,0,0.0,1005.5,54,1005.6,0,0,0.0,12.4,2024-04-14T20:00:00,2024-04-15T00:00:00,1713139200,0.0,24.128,Scattered clouds,802,c02n,SSW,south-southwest,209,6.17,6.17
12.0,66,61,69,0,2024-04-15:01,4.0,0.0,0.0,0.0,387.7,n,20,0.0069444445,1005.8,58,1006.0,0,0,0.0,12.0,2024-04-14T21:00:00,2024-04-15T01:00:00,1713142800,0.0,24.128,Scattered clouds,802,c02n,SSW,south-southwest,206,5.66,5.66
11.5,69,31,39,0,2024-04-15:02,4.7,0.0,0.0,0.0,387.3,n,20,0.013888889,1006.2,63,1006.3,0,0,0.0,11.5,2024-04-14T22:00:00,2024-04-15T02:00:00,1713146400,0.0,24.128,Scattered clouds,802,c02n,SSW,south-southwest,201,5.66,5.66
11.0,67,0,8,0,2024-04-15:03,5.1,0.0,0.0,0.0,387.0,n,20,0.020833334,1006.5,67,1006.6,0,0,0.0,11.0,2024-04-14T23:00:00,2024-04-15T03:00:00,1713150000,0.0,24.128,Scattered clouds,802,c02n,SSW,south-southwest,212,5.14,5.14
10.8,69,0,6,0,2024-04-15:04,5.1,0.0,0.0,0.0,386.9,n,20,0.013888889,1006.7,68,1006.8,0,0,0.0,10.8,2024-04-15T00:00:00,2024-04-15T04:00:00,1713153600,0.0,24.128,Scattered clouds,802,c02n,SSW,south-southwest,205,4.63,4.63
10.6,70,0,3,0,2024-04-15:05,5.0,0.0,0.0,0.0,386.8,n,20,0.0069444445,1006.8,68,1007.0,0,0,0.0,10.6,2024-04-15T01:00:00,2024-04-15T05:00:00,1713157200,0.0,24.128,Scattered clouds,802,c02n,SSW,south-southwest,199,4.63,4.63
10.5,69,0,0,0,2024-04-15:06,4.8,0.0,0.0,0.0,386.8,n,0,0.0,1007.0,68,1007.1,0,0,0.0,10.5,2024-04-15T02:00:00,2024-04-15T06:00:00,1713160800,0.0,24.128,Scattered clouds,802,c02n,SW,southwest,223,4.12,4.12
10.2,71,0,0,0,2024-04-15:07,4.6,0.0,0.0,0.0,385.8,n,0,0.0,1007.2,68,1007.3,0,0,0.0,10.2,2024-04-15T03:00:00,2024-04-15T07:00:00,1713164400,0.0,24.128,Scattered clouds,802,c02n,SW,southwest,233,4.63,4.63
9.9,72,0,0,0,2024-04-15:08,4.5,0.0,0.0,0.0,384.8,n,0,0.0,1007.3,69,1007.5,0,0,0.0,9.9,2024-04-15T04:00:00,2024-04-15T08:00:00,1713168000,0.0,24.128,Scattered clouds,802,c02n,WSW,west-southwest,245,4.63,4.63
10.2,72,0,0,0,2024-04-15:09,5.0,0.0,0.0,0.0,383.8,n,0,0.0,1007.5,70,1007.6,0,0,0.0,10.2,2024-04-15T05:00:00,2024-04-15T09:00:00,1713171600,0.0,24.128,Scattered clouds,802,c02n,W,west,265,5.7,4.63
10.8,72,0,0,0,2024-04-15:10,5.1,0.0,0.0,0.0,384.4,n,0,0.0,1008.0,68,1008.1,0,0,0.0,10.8,2024-04-15T06:00:00,2024-04-15T10:00:00,1713175200,0.0,24.128,Scattered clouds,802,c02n,W,west,261,5.88,4.63
11.4,72,0,0,0,2024-04-15:11,5.5,44.04,390.83,85.72,385.1,d,0,0.0,1008.5,67,1008.6,0,0,85.72,11.4,2024-04-15T07:00:00,2024-04-15T11:00:00,1713178800,1.8,24.128,Scattered clouds,802,c02d,WSW,west-southwest,257,6.05,5.14
12.6,67,0,0,0,2024-04-15:12,4.8,74.43,650.21,277.13,385.8,d,0,0.0,1009.0,59,1009.1,0,0,277.13,12.6,2024-04-15T08:00:00,2024-04-15T12:00:00,1713182400,1.8,24.128,Scattered clouds,802,c02d,WSW,west-southwest,246,6.22,5.14
13.5,66,2,0,0,2024-04-15:13,4.9,93.47,776.03,476.0,385.3,d,0,0.0,1009.2,56,1009.3,0,0,476.0,13.5,2024-04-15T09:00:00,2024-04-15T13:00:00,1713186000,3.2,24.128,Scattered clouds,802,c02d,SW,southwest,236,6.11,5.66
14.5,66,3,0,0,2024-04-15:14,4.8,106.34,848.56,654.1,384.8,d,0,0.0,1009.3,52,1009.5,0,0,654.0999,14.5,2024-04-15T10:00:00,2024-04-15T14:00:00,1713189600,4.9,24.128,Scattered clouds,802,c02d,SW,southwest,229,6.01,5.66
15.3,63,5,0,0,2024-04-15:15,5.0,114.76,891.4,792.83,384.3,d,0,0.0,1009.5,50,1009.6,0,0,792.8298,15.3,2024-04-15T11:00:00,2024-04-15T15:00:00,1713193200,6.2,24.128,Scattered clouds,802,c02d,SW,southwest,236,6.17,6.17
15.7,64,3,0,1,2024-04-15:16,4.7,119.49,914.02,879.15,386.4,d,0,0.0,1009.0,48,1009.1,0,0,879.14856,15.7,2024-04-15T12:00:00,2024-04-15T16:00:00,1713196800,8.1,24.128,Scattered clouds,802,c02d,SW,southwest,229,6.2,6.17
16.1,65,2,0,2,2024-04-15:17,4.5,120.86,920.38,905.31,388.6,d,0,0.0,1008.5,46,1008.6,0,0,905.3053,16.1,2024-04-15T13:00:00,2024-04-15T17:00:00,1713200400,8.5,24.128,Scattered clouds,802,c02d,SW,southwest,224,6.51,6.17
17.0,63,0,0,4,2024-04-15:18,5.3,118.95,911.49,869.01,390.8,d,0,0.0,1008.0,46,1008.1,0,0,868.99945,17.0,2024-04-15T14:00:00,2024-04-15T18:00:00,1713204000,7.3,24.128,Scattered clouds,802,c02d,SSW,south-southwest,207,6.82,6.69
16.8,62,0,20,2,2024-04-15:19,5.4,113.65,885.95,773.48,393.2,d,0,0.0,1007.8,47,1008.0,0,0,769.53973,16.8,2024-04-15T15:00:00,2024-04-15T19:00:00,1713207600,6.4,24.128,Scattered clouds,802,c02d,SSW,south-southwest,203,7.2,7.2
16.7,60,0,39,1,2024-04-15:20,5.9,104.57,839.15,627.39,395.6,d,0,0.0,1007.7,49,1007.8,0,0,602.4217,16.7,2024-04-15T16:00:00,2024-04-15T20:00:00,1713211200,4.6,24.128,Scattered clouds,802,c02d,SSW,south-southwest,198,7.2,7.2
16.3,60,0,58,0,2024-04-15:21,5.0,90.88,760.29,444.66,398.0,d,0,0.0,1007.5,47,1007.6,0,0,381.51913,16.3,2024-04-15T17:00:00,2024-04-15T21:00:00,1713214800,1.5,24.128,Scattered clouds,802,c02d,SSW,south-southwest,204,7.2,7.2
15.5,60,0,45,0,2024-04-15:22,5.4,70.57,621.51,244.94,401.1,d,0,0.0,1008.2,51,1008.3,0,0,230.57278,15.5,2024-04-15T18:00:00,2024-04-15T22:00:00,1713218400,2.1,24.128,Scattered clouds,802,c02d,SSW,south-southwest,205,7.2,7.2
14.7,60,0,31,1,2024-04-15:23,6.0,37.14,320.54,59.48,404.2,d,0,0.0,1008.8,56,1009.0,0,0,58.427113,14.7,2024-04-15T19:00:00,2024-04-15T23:00:00,1713222000,1.8,24.128,Scattered clouds,802,c02d,SSW,south-southwest,205,6.69,6.69
14.1,59,0,18,1,2024-04-16:00,6.5,0.0,0.0,0.0,407.3,n,0,0.0,1009.5,60,1009.6,0,0,0.0,14.1,2024-04-15T20:00:00,2024-04-16T00:00:00,1713225600,0.0,24.128,Scattered clouds,802,c02n,SSW,south-southwest,205,6.17,6.17
10.0,97,100,100,100,2024-04-18:01,7.0,0.0,0.0,0.0,376.0,n,25,0.25,1018.0,82,1018.1,0,0,0.0,10.0,2024-04-17T21:00:00,2024-04-18T01:00:00,1713402000,0.0,12.696,Overcast clouds,804,c04n,E,east,90,6.5,4.4
10.1,94,68,100,100,2024-04-18:02,7.0,0.0,0.0,0.0,372.3,n,25,0.25,1017.5,81,1017.6,0,0,0.0,10.1,2024-04-17T22:00:00,2024-04-18T02:00:00,1713405600,0.0,12.696,Overcast clouds,804,c04n,E,east,80,6.8,4.8
10.1,97,0,100,100,2024-04-18:03,6.8,0.0,0.0,0.0,371.5,n,50,0.76,1017.0,80,1017.1,0,0,0.0,10.1,2024-04-17T23:00:00,2024-04-18T03:00:00,1713409200,0.0,12.4,Drizzle,301,d02n,E,east,80,7.6,5.2
9.9,96,0,100,71,2024-04-18:04,7.0,0.0,0.0,0.0,371.3,n,40,0.5,1016.0,82,1016.1,0,0,0.0,9.9,2024-04-18T00:00:00,2024-04-18T04:00:00,1713412800,0.0,12.296,Overcast clouds,804,c04n,E,east,80,8.8,5.6
9.8,94,0,100,48,2024-04-18:05,7.2,0.0,0.0,0.0,369.5,n,50,0.76,1015.0,84,1015.1,0,0,0.0,9.8,2024-04-18T01:00:00,2024-04-18T05:00:00,1713416400,0.0,12.296,Drizzle,301,d02n,E,east,80,9.6,6.4
9.6,96,100,100,59,2024-04-18:06,7.3,0.0,0.0,0.0,368.3,n,25,0.25,1015.0,86,1015.1,0,0,0.0,9.6,2024-04-18T02:00:00,2024-04-18T06:00:00,1713420000,0.0,12.2,Overcast clouds,804,c04n,E,east,80,10.4,7.2
9.6,95,99,100,1,2024-04-18:07,7.2,0.0,0.0,0.0,367.3,n,55,1.01,1014.5,85,1014.6,0,0,0.0,9.6,2024-04-18T03:00:00,2024-04-18T07:00:00,1713423600,0.0,12.2,Light shower rain,520,r04n,E,east,80,10.4,6.8
9.5,96,65,100,87,2024-04-18:08,7.3,0.0,0.0,0.0,367.3,n,40,0.5,1014.0,86,1014.1,0,0,0.0,9.5,2024-04-18T04:00:00,2024-04-18T08:00:00,1713427200,0.0,12.2,Overcast clouds,804,c04n,E,east,80,10.8,7.2
9.3,96,92,100,94,2024-04-18:09,7.0,0.0,0.0,0.0,368.3,n,40,0.5,1016.5,86,1016.6,0,0,0.0,9.3,2024-04-18T05:00:00,2024-04-18T09:00:00,1713430800,0.0,3.5,Overcast clouds,804,c04n,E,east,80,11.6,7.6
9.1,96,57,78,98,2024-04-18:10,6.8,0.0,0.0,0.0,369.5,n,50,0.76,1015.5,86,1015.6,0,0,0.0,9.1,2024-04-18T06:00:00,2024-04-18T10:00:00,1713434400,0.0,12.6,Drizzle,301,d02n,E,east,80,11.6,7.6
9.4,97,94,100,100,2024-04-18:11,7.0,46.79,417.74,97.96,368.5,d,40,0.5,1014.5,85,1014.6,0,0,56.586,9.4,2024-04-18T07:00:00,2024-04-18T11:00:00,1713438000,0.5,13.496,Overcast clouds,804,c04d,E,east,80,12.0,8.0
9.8,95,0,100,99,2024-04-18:12,6.9,75.92,660.7,290.82,367.0,d,25,0.25,1015.0,82,1015.1,0,0,105.002,9.8,2024-04-18T08:00:00,2024-04-18T12:00:00,1713441600,0.6,13.4,Overcast clouds,804,c04d,E,east,80,12.8,8.4
9.7,93,98,100,8,2024-04-18:13,6.2,94.44,781.47,489.36,366.8,d,25,0.25,1015.5,79,1015.6,0,0,143.376,9.7,2024-04-18T09:00:00,2024-04-18T13:00:00,1713445200,1.1,12.8,Overcast clouds,804,c04d,ENE,east-northeast,70,11.6,8.0
9.8,92,83,100,0,2024-04-18:14,6.2,107.03,851.74,666.6,366.5,d,40,0.5,1016.0,78,1016.1,0,0,173.69,9.8,2024-04-18T10:00:00,2024-04-18T14:00:00,1713448800,1.7,12.6,Overcast clouds,804,c04d,ENE,east-northeast,70,11.6,7.6
9.8,93,1,100,0,2024-04-18:15,5.6,115.29,893.41,804.3,369.3,d,25,0.25,1016.5,75,1016.6,0,0,195.72,9.8,2024-04-18T11:00:00,2024-04-18T15:00:00,1713452400,2.3,13.2,Overcast clouds,804,c04d,ENE,east-northeast,70,11.6,7.6
9.9,92,0,100,0,2024-04-18:16,5.5,119.92,915.4,889.63,370.3,d,25,0.25,1017.0,74,1017.1,0,0,208.883,9.9,2024-04-18T12:00:00,2024-04-18T16:00:00,1713456000,2.9,13.696,Overcast clouds,804,c04d,ENE,east-northeast,60,10.8,7.2
9.8,93,85,100,0,2024-04-18:17,5.4,121.23,921.47,914.97,368.5,d,25,0.25,1019.5,74,1019.6,0,0,212.72699,9.8,2024-04-18T13:00:00,2024-04-18T17:00:00,1713459600,3.0,21.6,Overcast clouds,804,c04d,ENE,east-northeast,60,10.4,6.8
9.6,94,0,100,0,2024-04-18:18,5.0,119.31,912.57,878.1,370.5,d,0,0.0,1019.0,73,1019.1,0,0,207.12,9.6,2024-04-18T14:00:00,2024-04-18T18:00:00,1713463200,2.7,20.592,Overcast clouds,804,c04d,ENE,east-northeast,60,10.3,6.8
9.4,92,0,100,0,2024-04-18:19,5.0,114.04,887.32,782.3,370.5,d,25,0.25,1019.0,74,1019.1,0,0,192.26999,9.4,2024-04-18T15:00:00,2024-04-18T19:00:00,1713466800,2.3,6.8,Overcast clouds,804,c04d,ENE,east-northeast,60,10.0,6.8
9.4,94,0,100,0,2024-04-18:20,4.8,105.05,841.25,636.2,369.3,d,25,0.25,1020.5,73,1020.6,0,0,168.67001,9.4,2024-04-18T16:00:00,2024-04-18T20:00:00,1713470400,1.5,13.696,Overcast clouds,804,c04d,NE,northeast,50,9.4,6.4
8.9,96,0,100,0,2024-04-18:21,4.1,91.54,764.0,453.62,375.5,d,0,0.0,1021.0,72,1021.1,0,0,136.90201,8.9,2024-04-18T17:00:00,2024-04-18T21:00:00,1713474000,0.9,15.8,Overcast clouds,804,c04d,NE,northeast,50,9.3,6.4
8.9,94,0,100,0,2024-04-18:22,4.3,71.61,629.22,253.96,380.3,d,0,0.0,1021.5,73,1021.6,0,0,97.006,8.9,2024-04-18T18:00:00,2024-04-18T22:00:00,1713477600,0.6,16.896,Overcast clouds,804,c04d,NE,northeast,50,8.8,6.0
8.1,91,0,100,0,2024-04-18:23,4.0,39.3,343.07,67.23,372.3,d,0,0.0,1021.0,75,1021.1,0,0,46.023,8.1,2024-04-18T19:00:00,2024-04-18T23:00:00,1713481200,0.5,18.0,Overcast clouds,804,c04d,ENE,east-northeast,60,8.7,5.6
